Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,League,Season,Week
23/04/2025,Getafe,Real Madrid,0,1,0.0,1.0,La Liga,2024-2025,4
23/05/2025,Betis,Valencia,1,1,1.0,0.0,La Liga,2024-2025,4
23/08/2024,Celta,Valencia,3,1,2.0,1.0,La Liga,2024-2025,4
23/08/2024,Sevilla,Villarreal,1,2,1.0,1.0,La Liga,2024-2025,4
23/09/2024,Betis,Mallorca,1,2,1.0,1.0,La Liga,2024-2025,4
23/11/2024,Valencia,Betis,4,2,1.0,1.0,La Liga,2024-2025,4
23/11/2024,Ath Madrid,Alaves,2,1,0.0,1.0,La Liga,2024-2025,4
23/11/2024,Girona,Espanol,4,1,4.0,0.0,La Liga,2024-2025,4
23/11/2024,Las Palmas,Mallorca,2,3,0.0,0.0,La Liga,2024-2025,4
23/11/2024,Celta,Barcelona,2,2,0.0,1.0,La Liga,2024-2025,4
24/01/2025,Las Palmas,Osasuna,1,1,0.0,0.0,La Liga,2024-2025,4
24/02/2025,Sevilla,Mallorca,1,1,1.0,0.0,La Liga,2024-2025,4
24/04/2025,Leganes,Girona,1,1,0.0,0.0,La Liga,2024-2025,4
24/04/2025,Osasuna,Sevilla,1,0,1.0,0.0,La Liga,2024-2025,4
24/04/2025,Ath Madrid,Vallecano,3,0,2.0,0.0,La Liga,2024-2025,4
24/04/2025,Betis,Valladolid,5,1,1.0,1.0,La Liga,2024-2025,4
24/05/2025,Real Madrid,Sociedad,2,0,1.0,0.0,La Liga,2024-2025,4
24/05/2025,Espanol,Las Palmas,2,0,0.0,0.0,La Liga,2024-2025,4
24/05/2025,Leganes,Valladolid,3,0,3.0,0.0,La Liga,2024-2025,4
24/05/2025,Alaves,Osasuna,1,1,0.0,0.0,La Liga,2024-2025,4
24/05/2025,Getafe,Celta,1,2,1.0,1.0,La Liga,2024-2025,4
24/05/2025,Vallecano,Mallorca,0,0,0.0,0.0,La Liga,2024-2025,4
24/08/2024,Osasuna,Mallorca,1,0,0.0,0.0,La Liga,2024-2025,4
24/08/2024,Barcelona,Ath Bilbao,2,1,1.0,1.0,La Liga,2024-2025,4
24/08/2024,Espanol,Sociedad,0,1,0.0,0.0,La Liga,2024-2025,4
24/08/2024,Getafe,Vallecano,0,0,0.0,0.0,La Liga,2024-2025,4
24/09/2024,Sevilla,Valladolid,2,1,1.0,0.0,La Liga,2024-2025,4
24/09/2024,Valencia,Osasuna,0,0,0.0,0.0,La Liga,2024-2025,4
24/09/2024,Real Madrid,Alaves,3,2,2.0,0.0,La Liga,2024-2025,4
24/11/2024,Osasuna,Villarreal,2,2,2.0,0.0,La Liga,2024-2025,4
24/11/2024,Sevilla,Vallecano,1,0,1.0,0.0,La Liga,2024-2025,4
24/11/2024,Leganes,Real Madrid,0,3,0.0,1.0,La Liga,2024-2025,4
24/11/2024,Ath Bilbao,Sociedad,1,0,1.0,0.0,La Liga,2024-2025,4
25/01/2025,Mallorca,Betis,0,1,0.0,0.0,La Liga,2024-2025,4
25/01/2025,Ath Madrid,Villarreal,1,1,0.0,1.0,La Liga,2024-2025,4
25/01/2025,Sevilla,Espanol,1,1,0.0,1.0,La Liga,2024-2025,4
25/01/2025,Valladolid,Real Madrid,0,3,0.0,1.0,La Liga,2024-2025,4
25/05/2025,Girona,Ath Madrid,0,4,0.0,0.0,La Liga,2024-2025,4
25/05/2025,Villarreal,Sevilla,4,2,3.0,1.0,La Liga,2024-2025,4
25/05/2025,Ath Bilbao,Barcelona,0,3,0.0,2.0,La Liga,2024-2025,4
25/08/2024,Real Madrid,Valladolid,3,0,0.0,0.0,La Liga,2024-2025,4
25/08/2024,Leganes,Las Palmas,2,1,0.0,0.0,La Liga,2024-2025,4
25/08/2024,Alaves,Betis,0,0,0.0,0.0,La Liga,2024-2025,4
25/08/2024,Ath Madrid,Girona,3,0,1.0,0.0,La Liga,2024-2025,4
25/09/2024,Girona,Vallecano,0,0,0.0,0.0,La Liga,2024-2025,4
25/09/2024,Barcelona,Getafe,1,0,1.0,0.0,La Liga,2024-2025,4
25/10/2024,Espanol,Sevilla,0,2,0.0,2.0,La Liga,2024-2025,4
26/01/2025,Vallecano,Girona,2,1,0.0,0.0,La Liga,2024-2025,4
26/01/2025,Sociedad,Getafe,0,3,0.0,0.0,La Liga,2024-2025,4
26/01/2025,Ath Bilbao,Leganes,0,0,0.0,0.0,La Liga,2024-2025,4
26/01/2025,Barcelona,Valencia,7,1,5.0,0.0,La Liga,2024-2025,4
26/08/2024,Villarreal,Celta,4,3,1.0,2.0,La Liga,2024-2025,4
26/09/2024,Espanol,Villarreal,1,2,1.0,1.0,La Liga,2024-2025,4
26/09/2024,Las Palmas,Betis,1,1,1.0,1.0,La Liga,2024-2025,4
26/09/2024,Celta,Ath Madrid,0,1,0.0,0.0,La Liga,2024-2025,4
26/10/2024,Valladolid,Villarreal,1,2,0.0,1.0,La Liga,2024-2025,4
26/10/2024,Vallecano,Alaves,1,0,0.0,0.0,La Liga,2024-2025,4
26/10/2024,Las Palmas,Girona,1,0,1.0,0.0,La Liga,2024-2025,4
26/10/2024,Real Madrid,Barcelona,0,4,0.0,0.0,La Liga,2024-2025,4
27/01/2025,Alaves,Celta,1,1,1.0,0.0,La Liga,2024-2025,4
27/03/2025,Barcelona,Osasuna,3,0,2.0,0.0,La Liga,2024-2025,4
27/04/2025,Villarreal,Espanol,1,0,0.0,0.0,La Liga,2024-2025,4
27/08/2024,Mallorca,Sevilla,0,0,0.0,0.0,La Liga,2024-2025,4
27/08/2024,Vallecano,Barcelona,1,2,1.0,0.0,La Liga,2024-2025,4
27/09/2024,Valladolid,Mallorca,1,2,0.0,0.0,La Liga,2024-2025,4
27/10/2024,Leganes,Celta,3,0,0.0,0.0,La Liga,2024-2025,4
27/10/2024,Getafe,Valencia,1,1,0.0,1.0,La Liga,2024-2025,4
27/10/2024,Betis,Ath Madrid,1,0,1.0,0.0,La Liga,2024-2025,4
27/10/2024,Sociedad,Osasuna,0,2,0.0,2.0,La Liga,2024-2025,4
28/02/2025,Valladolid,Las Palmas,1,1,0.0,1.0,La Liga,2024-2025,4
28/08/2024,Ath Bilbao,Valencia,1,0,1.0,0.0,La Liga,2024-2025,4
28/08/2024,Valladolid,Leganes,0,0,0.0,0.0,La Liga,2024-2025,4
28/08/2024,Ath Madrid,Espanol,0,0,0.0,0.0,La Liga,2024-2025,4
28/08/2024,Sociedad,Alaves,1,2,1.0,1.0,La Liga,2024-2025,4
28/09/2024,Getafe,Alaves,2,0,1.0,0.0,La Liga,2024-2025,4
28/09/2024,Vallecano,Leganes,1,1,1.0,0.0,La Liga,2024-2025,4
28/09/2024,Sociedad,Valencia,3,0,1.0,0.0,La Liga,2024-2025,4
28/09/2024,Osasuna,Barcelona,4,2,2.0,0.0,La Liga,2024-2025,4
28/10/2024,Mallorca,Ath Bilbao,0,0,0.0,0.0,La Liga,2024-2025,4
29/03/2025,Sociedad,Valladolid,2,1,1.0,0.0,La Liga,2024-2025,4
29/03/2025,Espanol,Ath Madrid,1,1,0.0,1.0,La Liga,2024-2025,4
29/03/2025,Alaves,Vallecano,0,2,0.0,1.0,La Liga,2024-2025,4
29/03/2025,Real Madrid,Leganes,3,2,1.0,2.0,La Liga,2024-2025,4
29/08/2024,Girona,Osasuna,4,0,1.0,0.0,La Liga,2024-2025,5
29/08/2024,Las Palmas,Real Madrid,1,1,1.0,0.0,La Liga,2024-2025,5
29/09/2024,Celta,Girona,1,1,0.0,1.0,La Liga,2024-2025,5
29/09/2024,Ath Bilbao,Sevilla,1,1,1.0,0.0,La Liga,2024-2025,5
29/09/2024,Betis,Espanol,1,0,0.0,0.0,La Liga,2024-2025,5
29/09/2024,Ath Madrid,Real Madrid,1,1,0.0,0.0,La Liga,2024-2025,5
29/11/2024,Mallorca,Valencia,2,1,1.0,1.0,La Liga,2024-2025,5
30/03/2025,Getafe,Villarreal,1,2,1.0,2.0,La Liga,2024-2025,5
30/03/2025,Barcelona,Girona,4,1,1.0,0.0,La Liga,2024-2025,5
30/03/2025,Ath Bilbao,Osasuna,0,0,0.0,0.0,La Liga,2024-2025,5
30/03/2025,Valencia,Mallorca,1,0,0.0,0.0,La Liga,2024-2025,5
30/03/2025,Betis,Sevilla,2,1,2.0,1.0,La Liga,2024-2025,5
30/09/2024,Villarreal,Las Palmas,3,1,1.0,0.0,La Liga,2024-2025,5
30/11/2024,Barcelona,Las Palmas,1,2,0.0,0.0,La Liga,2024-2025,5
30/11/2024,Alaves,Leganes,1,1,0.0,0.0,La Liga,2024-2025,5
30/11/2024,Espanol,Celta,3,1,1.0,0.0,La Liga,2024-2025,5
30/11/2024,Valladolid,Ath Madrid,0,5,0.0,3.0,La Liga,2024-2025,5
31/01/2025,Leganes,Vallecano,0,1,0.0,0.0,La Liga,2024-2025,5
31/03/2025,Celta,Las Palmas,1,1,1.0,0.0,La Liga,2024-2025,5
31/08/2024,Barcelona,Valladolid,7,0,3.0,0.0,La Liga,2024-2025,5
31/08/2024,Ath Bilbao,Ath Madrid,0,1,0.0,0.0,La Liga,2024-2025,5
31/08/2024,Espanol,Vallecano,2,1,1.0,1.0,La Liga,2024-2025,5
31/08/2024,Leganes,Mallorca,0,1,0.0,1.0,La Liga,2024-2025,5
31/08/2024,Valencia,Villarreal,1,1,1.0,1.0,La Liga,2024-2025,5
01/02/2025,Brest,Paris SG,2,5,0.0,1.0,Ligue 1,2024-2025,1
01/02/2025,Monaco,Auxerre,4,2,1.0,2.0,Ligue 1,2024-2025,1
01/02/2025,Lille,St Etienne,4,1,1.0,1.0,Ligue 1,2024-2025,1
01/03/2025,St Etienne,Nice,1,3,1.0,1.0,Ligue 1,2024-2025,1
01/03/2025,Lens,Le Havre,3,4,2.0,2.0,Ligue 1,2024-2025,1
01/03/2025,Paris SG,Lille,4,1,4.0,0.0,Ligue 1,2024-2025,1
01/09/2024,Monaco,Lens,1,1,0.0,0.0,Ligue 1,2024-2025,1
01/09/2024,Angers,Nice,1,4,0.0,2.0,Ligue 1,2024-2025,1
01/09/2024,Le Havre,Auxerre,3,1,1.0,1.0,Ligue 1,2024-2025,1
01/09/2024,Reims,Rennes,2,1,1.0,1.0,Ligue 1,2024-2025,1
01/09/2024,Lille,Paris SG,1,3,0.0,2.0,Ligue 1,2024-2025,1
01/11/2024,Monaco,Angers,0,1,0.0,1.0,Ligue 1,2024-2025,1
01/11/2024,Lille,Lyon,1,1,1.0,0.0,Ligue 1,2024-2025,1
01/12/2024,Montpellier,Lille,2,2,1.0,1.0,Ligue 1,2024-2025,1
01/12/2024,Le Havre,Angers,0,1,0.0,0.0,Ligue 1,2024-2025,1
01/12/2024,Lyon,Nice,4,1,3.0,1.0,Ligue 1,2024-2025,1
01/12/2024,Toulouse,Auxerre,2,0,2.0,0.0,Ligue 1,2024-2025,1
01/12/2024,Marseille,Monaco,2,1,0.0,1.0,Ligue 1,2024-2025,1
02/02/2025,Toulouse,Nice,1,1,0.0,1.0,Ligue 1,2024-2025,1
02/02/2025,Angers,Le Havre,1,1,0.0,0.0,Ligue 1,2024-2025,1
02/02/2025,Reims,Nantes,1,2,1.0,1.0,Ligue 1,2024-2025,1
02/02/2025,Rennes,Strasbourg,1,0,0.0,0.0,Ligue 1,2024-2025,1
02/02/2025,Marseille,Lyon,3,2,0.0,0.0,Ligue 1,2024-2025,1
02/03/2025,Lyon,Brest,2,1,1.0,1.0,Ligue 1,2024-2025,1
02/03/2025,Angers,Toulouse,0,4,0.0,0.0,Ligue 1,2024-2025,1
02/03/2025,Auxerre,Strasbourg,0,1,0.0,0.0,Ligue 1,2024-2025,1
02/03/2025,Montpellier,Rennes,0,4,0.0,1.0,Ligue 1,2024-2025,1
02/03/2025,Marseille,Nantes,2,0,0.0,0.0,Ligue 1,2024-2025,1
02/05/2025,Nice,Reims,1,0,1.0,0.0,Ligue 1,2024-2025,1
02/11/2024,Paris SG,Lens,1,0,1.0,0.0,Ligue 1,2024-2025,1
02/11/2024,Brest,Nice,0,1,0.0,1.0,Ligue 1,2024-2025,1
02/11/2024,St Etienne,Strasbourg,2,0,0.0,0.0,Ligue 1,2024-2025,1
03/01/2025,Nice,Rennes,3,2,3.0,1.0,Ligue 1,2024-2025,1
03/05/2025,Strasbourg,Paris SG,2,1,2.0,0.0,Ligue 1,2024-2025,1
03/05/2025,Toulouse,Rennes,2,1,1.0,0.0,Ligue 1,2024-2025,1
03/05/2025,St Etienne,Monaco,1,3,0.0,1.0,Ligue 1,2024-2025,1
03/11/2024,Toulouse,Reims,1,0,0.0,0.0,Ligue 1,2024-2025,1
03/11/2024,Auxerre,Rennes,4,0,2.0,0.0,Ligue 1,2024-2025,1
03/11/2024,Le Havre,Montpellier,1,0,0.0,0.0,Ligue 1,2024-2025,1
03/11/2024,Nantes,Marseille,1,2,1.0,1.0,Ligue 1,2024-2025,1
04/01/2025,St Etienne,Reims,3,1,0.0,1.0,Ligue 1,2024-2025,1
04/01/2025,Lille,Nantes,1,1,1.0,0.0,Ligue 1,2024-2025,1
04/01/2025,Lyon,Montpellier,1,0,0.0,0.0,Ligue 1,2024-2025,1
04/04/2025,Nice,Nantes,1,2,1.0,2.0,Ligue 1,2024-2025,1
04/05/2025,Nantes,Angers,0,1,0.0,0.0,Ligue 1,2024-2025,1
04/05/2025,Auxerre,Le Havre,1,2,0.0,0.0,Ligue 1,2024-2025,1
04/05/2025,Brest,Montpellier,1,0,1.0,0.0,Ligue 1,2024-2025,1
04/05/2025,Lyon,Lens,1,2,0.0,1.0,Ligue 1,2024-2025,1
04/05/2025,Lille,Marseille,1,1,0.0,0.0,Ligue 1,2024-2025,1
04/10/2024,Marseille,Angers,1,1,0.0,0.0,Ligue 1,2024-2025,1
05/01/2025,Angers,Brest,2,0,1.0,0.0,Ligue 1,2024-2025,1
05/01/2025,Lens,Toulouse,0,1,0.0,0.0,Ligue 1,2024-2025,1
05/01/2025,Strasbourg,Auxerre,3,1,1.0,1.0,Ligue 1,2024-2025,1
05/01/2025,Marseille,Le Havre,5,1,3.0,0.0,Ligue 1,2024-2025,1
05/04/2025,Paris SG,Angers,1,0,0.0,0.0,Ligue 1,2024-2025,1
05/04/2025,Brest,Monaco,2,1,1.0,0.0,Ligue 1,2024-2025,1
05/04/2025,Lyon,Lille,2,1,1.0,1.0,Ligue 1,2024-2025,1
05/10/2024,St Etienne,Auxerre,3,1,1.0,0.0,Ligue 1,2024-2025,1
05/10/2024,Lille,Toulouse,2,1,0.0,1.0,Ligue 1,2024-2025,1
05/10/2024,Rennes,Monaco,1,2,1.0,2.0,Ligue 1,2024-2025,1
06/04/2025,Lens,St Etienne,1,0,0.0,0.0,Ligue 1,2024-2025,1
06/04/2025,Montpellier,Le Havre,0,2,0.0,2.0,Ligue 1,2024-2025,1
06/04/2025,Reims,Strasbourg,0,1,0.0,1.0,Ligue 1,2024-2025,1
06/04/2025,Rennes,Auxerre,0,1,0.0,0.0,Ligue 1,2024-2025,1
06/04/2025,Marseille,Toulouse,3,2,1.0,1.0,Ligue 1,2024-2025,1
06/10/2024,Lyon,Nantes,2,0,1.0,0.0,Ligue 1,2024-2025,1
06/10/2024,Brest,Le Havre,2,0,1.0,0.0,Ligue 1,2024-2025,1
06/10/2024,Reims,Montpellier,4,2,2.0,1.0,Ligue 1,2024-2025,1
06/10/2024,Strasbourg,Lens,2,2,1.0,2.0,Ligue 1,2024-2025,1
06/10/2024,Nice,Paris SG,1,1,1.0,0.0,Ligue 1,2024-2025,1
06/12/2024,Lille,Brest,3,1,2.0,0.0,Ligue 1,2024-2025,1
06/12/2024,Auxerre,Paris SG,0,0,0.0,0.0,Ligue 1,2024-2025,1
07/02/2025,Nantes,Brest,0,2,0.0,1.0,Ligue 1,2024-2025,1
07/02/2025,Paris SG,Monaco,4,1,1.0,1.0,Ligue 1,2024-2025,1
07/03/2025,Toulouse,Monaco,1,1,0.0,1.0,Ligue 1,2024-2025,1
07/12/2024,Monaco,Toulouse,2,0,0.0,0.0,Ligue 1,2024-2025,1
07/12/2024,Nice,Le Havre,2,1,0.0,0.0,Ligue 1,2024-2025,1
07/12/2024,Angers,Lyon,0,3,0.0,1.0,Ligue 1,2024-2025,1
08/02/2025,Nice,Lens,2,0,1.0,0.0,Ligue 1,2024-2025,1
08/02/2025,Lille,Le Havre,1,2,0.0,1.0,Ligue 1,2024-2025,1
08/02/2025,St Etienne,Rennes,0,2,0.0,1.0,Ligue 1,2024-2025,1
08/03/2025,Rennes,Paris SG,1,4,0.0,1.0,Ligue 1,2024-2025,1
08/03/2025,Lille,Montpellier,1,0,0.0,0.0,Ligue 1,2024-2025,1
08/03/2025,Marseille,Lens,0,1,0.0,0.0,Ligue 1,2024-2025,1
08/11/2024,Marseille,Auxerre,1,3,0.0,3.0,Ligue 1,2024-2025,1
08/12/2024,Lens,Montpellier,2,0,1.0,0.0,Ligue 1,2024-2025,1
08/12/2024,Nantes,Rennes,1,0,0.0,0.0,Ligue 1,2024-2025,1
08/12/2024,Strasbourg,Reims,0,0,0.0,0.0,Ligue 1,2024-2025,1
08/12/2024,St Etienne,Marseille,0,2,0.0,1.0,Ligue 1,2024-2025,1
09/02/2025,Lyon,Reims,4,0,1.0,0.0,Ligue 1,2024-2025,2
09/02/2025,Auxerre,Toulouse,2,2,0.0,0.0,Ligue 1,2024-2025,2
09/02/2025,Strasbourg,Montpellier,2,0,1.0,0.0,Ligue 1,2024-2025,2
09/02/2025,Angers,Marseille,0,2,0.0,0.0,Ligue 1,2024-2025,2
09/03/2025,Brest,Angers,2,0,1.0,0.0,Ligue 1,2024-2025,2
09/03/2025,Le Havre,St Etienne,1,1,1.0,1.0,Ligue 1,2024-2025,2
09/03/2025,Nantes,Strasbourg,0,1,0.0,0.0,Ligue 1,2024-2025,2
09/03/2025,Reims,Auxerre,0,2,0.0,2.0,Ligue 1,2024-2025,2
09/03/2025,Nice,Lyon,0,2,0.0,0.0,Ligue 1,2024-2025,2
09/11/2024,Strasbourg,Monaco,1,3,1.0,0.0,Ligue 1,2024-2025,2
09/11/2024,Lens,Nantes,3,2,1.0,1.0,Ligue 1,2024-2025,2
09/11/2024,Angers,Paris SG,2,4,0.0,4.0,Ligue 1,2024-2025,2
10/01/2025,Nantes,Monaco,2,2,1.0,0.0,Ligue 1,2024-2025,2
10/01/2025,Auxerre,Lille,0,0,0.0,0.0,Ligue 1,2024-2025,2
10/05/2025,Angers,Strasbourg,2,1,1.0,1.0,Ligue 1,2024-2025,2
10/05/2025,Auxerre,Nantes,1,1,1.0,0.0,Ligue 1,2024-2025,2
10/05/2025,Brest,Lille,2,0,1.0,0.0,Ligue 1,2024-2025,2
10/05/2025,Le Havre,Marseille,1,3,0.0,0.0,Ligue 1,2024-2025,2
10/05/2025,Monaco,Lyon,2,0,0.0,0.0,Ligue 1,2024-2025,2
10/05/2025,Montpellier,Paris SG,1,4,0.0,1.0,Ligue 1,2024-2025,2
10/05/2025,Reims,St Etienne,0,2,0.0,2.0,Ligue 1,2024-2025,2
10/05/2025,Rennes,Nice,2,0,1.0,0.0,Ligue 1,2024-2025,2
10/05/2025,Toulouse,Lens,1,1,0.0,0.0,Ligue 1,2024-2025,2
10/11/2024,Nice,Lille,2,2,0.0,1.0,Ligue 1,2024-2025,2
10/11/2024,Le Havre,Reims,0,3,0.0,2.0,Ligue 1,2024-2025,2
10/11/2024,Montpellier,Brest,3,1,2.0,0.0,Ligue 1,2024-2025,2
10/11/2024,Rennes,Toulouse,0,2,0.0,2.0,Ligue 1,2024-2025,2
10/11/2024,Lyon,St Etienne,1,0,1.0,0.0,Ligue 1,2024-2025,2
11/01/2025,Brest,Lyon,2,1,2.0,1.0,Ligue 1,2024-2025,2
11/01/2025,Reims,Nice,2,4,1.0,2.0,Ligue 1,2024-2025,2
11/01/2025,Rennes,Marseille,1,2,1.0,1.0,Ligue 1,2024-2025,2
11/04/2025,Lens,Reims,0,2,0.0,1.0,Ligue 1,2024-2025,2
12/01/2025,Le Havre,Lens,1,2,1.0,1.0,Ligue 1,2024-2025,2
12/01/2025,Montpellier,Angers,1,3,0.0,1.0,Ligue 1,2024-2025,2
12/01/2025,Toulouse,Strasbourg,1,2,1.0,2.0,Ligue 1,2024-2025,2
12/01/2025,Paris SG,St Etienne,2,1,2.0,0.0,Ligue 1,2024-2025,2
12/04/2025,Monaco,Marseille,3,0,1.0,0.0,Ligue 1,2024-2025,2
12/04/2025,Toulouse,Lille,1,2,1.0,2.0,Ligue 1,2024-2025,2
12/04/2025,Strasbourg,Nice,2,2,0.0,1.0,Ligue 1,2024-2025,2
13/04/2025,St Etienne,Brest,3,3,2.0,3.0,Ligue 1,2024-2025,2
13/04/2025,Angers,Montpellier,2,0,2.0,0.0,Ligue 1,2024-2025,2
13/04/2025,Le Havre,Rennes,1,5,1.0,3.0,Ligue 1,2024-2025,2
13/04/2025,Auxerre,Lyon,1,3,0.0,0.0,Ligue 1,2024-2025,2
13/09/2024,St Etienne,Lille,1,0,1.0,0.0,Ligue 1,2024-2025,2
13/12/2024,Toulouse,St Etienne,2,1,0.0,0.0,Ligue 1,2024-2025,2
14/02/2025,Brest,Auxerre,2,2,0.0,1.0,Ligue 1,2024-2025,2
14/03/2025,Nice,Auxerre,1,1,1.0,0.0,Ligue 1,2024-2025,2
14/09/2024,Marseille,Nice,2,0,1.0,0.0,Ligue 1,2024-2025,2
14/09/2024,Auxerre,Monaco,0,3,0.0,2.0,Ligue 1,2024-2025,2
14/09/2024,Paris SG,Brest,3,1,1.0,1.0,Ligue 1,2024-2025,2
14/12/2024,Marseille,Lille,1,1,1.0,0.0,Ligue 1,2024-2025,2
14/12/2024,Auxerre,Lens,2,2,1.0,2.0,Ligue 1,2024-2025,2
14/12/2024,Reims,Monaco,0,0,0.0,0.0,Ligue 1,2024-2025,2
15/02/2025,Marseille,St Etienne,5,1,1.0,0.0,Ligue 1,2024-2025,2
15/02/2025,Monaco,Nantes,7,1,2.0,1.0,Ligue 1,2024-2025,2
15/02/2025,Toulouse,Paris SG,0,1,0.0,0.0,Ligue 1,2024-2025,2
15/03/2025,Nantes,Lille,1,0,0.0,0.0,Ligue 1,2024-2025,2
15/03/2025,Angers,Monaco,0,2,0.0,0.0,Ligue 1,2024-2025,2
15/03/2025,Lens,Rennes,1,0,0.0,0.0,Ligue 1,2024-2025,2
15/09/2024,Rennes,Montpellier,3,0,2.0,0.0,Ligue 1,2024-2025,2
15/09/2024,Nantes,Reims,1,2,1.0,1.0,Ligue 1,2024-2025,2
15/09/2024,Strasbourg,Angers,1,1,1.0,0.0,Ligue 1,2024-2025,2
15/09/2024,Toulouse,Le Havre,2,0,0.0,0.0,Ligue 1,2024-2025,2
15/09/2024,Lens,Lyon,0,0,0.0,0.0,Ligue 1,2024-2025,2
15/12/2024,Montpellier,Nice,2,2,1.0,2.0,Ligue 1,2024-2025,2
15/12/2024,Brest,Nantes,4,1,2.0,0.0,Ligue 1,2024-2025,2
15/12/2024,Le Havre,Strasbourg,0,3,0.0,2.0,Ligue 1,2024-2025,2
15/12/2024,Rennes,Angers,2,0,1.0,0.0,Ligue 1,2024-2025,2
15/12/2024,Paris SG,Lyon,3,1,2.0,1.0,Ligue 1,2024-2025,2
16/02/2025,Montpellier,Lyon,1,4,1.0,1.0,Ligue 1,2024-2025,2
16/02/2025,Le Havre,Nice,1,3,1.0,2.0,Ligue 1,2024-2025,2
16/02/2025,Lens,Strasbourg,0,2,0.0,0.0,Ligue 1,2024-2025,2
16/02/2025,Reims,Angers,0,1,0.0,1.0,Ligue 1,2024-2025,2
16/02/2025,Rennes,Lille,0,2,0.0,0.0,Ligue 1,2024-2025,2
16/03/2025,Lyon,Le Havre,4,2,1.0,2.0,Ligue 1,2024-2025,2
16/03/2025,Brest,Reims,0,0,0.0,0.0,Ligue 1,2024-2025,2
16/03/2025,Montpellier,St Etienne,0,2,0.0,1.0,Ligue 1,2024-2025,2
16/03/2025,Strasbourg,Toulouse,2,1,0.0,1.0,Ligue 1,2024-2025,2
16/03/2025,Paris SG,Marseille,3,1,2.0,0.0,Ligue 1,2024-2025,2
16/08/2024,Le Havre,Paris SG,1,4,0.0,1.0,Ligue 1,2024-2025,2
